id,q_id,q_content,a_score,a_id,match,a_content,a_publish_date
9727,304,近年西湖大学招生情况如何,8.151924,2015,0,江苏公布高校招生计划：本科招202795人,2019/6/23
9728,304,近年西湖大学招生情况如何,7.997961,4662,0,超两万技术人员如何减少重复造轮子：腾讯推进内部开源协同,2019/10/13
9729,305,上海电动自行车能上中环吗,34.723843,3754,0,电动自行车冲红灯逆行罚三百元,2019/9/5
9730,305,上海电动自行车能上中环吗,33.466526,17901,0,近日，有网友上传了一段13秒的视频，举报一辆电动自行车在上海中环上“高速”行驶，27公里仅用21分钟,2021/8/12
9731,305,上海电动自行车能上中环吗,32.57163,3754,0,深圳：酒后骑电动自行车也算酒驾，最低罚500,2019/9/5
9732,305,上海电动自行车能上中环吗,27.972675,13247,0,上海教委和上海交警：12周岁以下学生坐自行车要戴安全头盔,2020/10/29
9733,305,上海电动自行车能上中环吗,27.67496,737,0,上海凤凰自行车：一季度收到ofo运营方还款3574.62万元,2019/4/21
9734,305,上海电动自行车能上中环吗,27.67496,13667,0,中国自行车出口爆单：订单排到明年6月份，上海凤凰涨停,2020/11/20
9735,305,上海电动自行车能上中环吗,27.46476,14123,0,电动自行车转用于或停用于快递等网约配送的，其所有人应办理变更登记,2020/12/14
9736,305,上海电动自行车能上中环吗,26.860825,14123,0,12月11日，据上海市人大常委会公告，拟对从事快递及外卖等网约配送的电动自行车核发专用号牌,2020/12/14
9737,305,上海电动自行车能上中环吗,21.65679,4979,0,该县教育局工作人员称颜某在校内骑自行车违反校规不满老师管理报复,2019/10/27
9738,305,上海电动自行车能上中环吗,20.927628,10826,0,7月9日，特斯拉：车机系统已能识别交通信号灯、停车标志和自行车标志,2020/7/10
9739,305,上海电动自行车能上中环吗,20.108316,9925,0,近日，北京字节跳动网络技术有限公司发生工商变更，经营范围新增销售（含网上销售）电子元器件、五金交电（不含电动自行车）、电子产品、通讯设备、家用电器,2020/6/1
9740,305,上海电动自行车能上中环吗,19.607315,11166,0,深圳交通运输局拟建469公里慢行交通骨干网：6条自行车快速路和12条干线主廊道,2020/7/26
9741,305,上海电动自行车能上中环吗,17.912212,15003,0,生产领域抽查产品为自行车、烟花爆竹、电磁灶等15种产品，发现324批次产品不合格，不合格发现率为13.6%,2021/2/11
9742,305,上海电动自行车能上中环吗,15.4615965,3023,0,《自然》：中国科学家研制成功面向人工通用智能的新型类脑计算芯片“天机芯”，并成功在无人驾驶自行车上进行了实验，引起美国科技界高度关,2019/8/4
9743,305,上海电动自行车能上中环吗,11.952331,17587,0,上海一小区阳台护栏被风吹跑其实系业主装修自行拆除,2021/7/26
9744,305,上海电动自行车能上中环吗,11.40367,10601,0,近日，微信新功能上线，“语音输入”功能继普通话、粤语和英语之后，可支持识别上海话,2020/6/30
9745,305,上海电动自行车能上中环吗,11.369099,689,0,脑死亡，还能算生命活动的终结吗？,2019/4/19
9746,305,上海电动自行车能上中环吗,10.750574,1549,0,5月31日晚23时，上海，中环线高架近广粤路，一辆黑色轿车突然失控，将其左侧白色轿车撞下高架后逃离，白色轿车司机获救,2019/6/2
9747,305,上海电动自行车能上中环吗,10.514557,15196,0,上海：计划到2025年，个人新增购车中纯电动汽车占比过半,2021/2/26
9748,305,上海电动自行车能上中环吗,10.313905,6659,0,1月7日，上海临港，国产特斯拉Model 3电动车正式对外交付,2020/1/8
9749,305,上海电动自行车能上中环吗,10.313905,14131,0,仅2020年，上海发生400余起电动车充电火灾，已造成20人死亡,2020/12/15
9750,305,上海电动自行车能上中环吗,9.453031,1991,0,小龙虾重金属超标吗？杭州市监局抽查：安全，但少吃虾头,2019/6/22
9751,305,上海电动自行车能上中环吗,9.254295,8055,0,北京时间3月10日，特斯拉第100万辆电动车正式下线，上海工厂产能会逐渐上升,2020/3/11
9752,305,上海电动自行车能上中环吗,9.23426,3193,0,近日，金价创近8年最大周涨幅，专家预判短期内仍可能上涨,2019/8/11
9753,305,上海电动自行车能上中环吗,9.23426,14203,0,12月18日，网易CEO丁磊：科技公司要能上天下地，不能只顾着抢地盘,2020/12/19
9754,305,上海电动自行车能上中环吗,9.054913,11026,0,半年来，发生行车事故较去年同期下降60.71%,2020/7/20
9755,305,上海电动自行车能上中环吗,8.251795,14902,0,2024年推出电动汽车,2021/2/4
9756,305,上海电动自行车能上中环吗,8.221406,5372,0,《计算机与教育》：社交媒体会影响学习吗？澳大利亚研究人员调查发现，对于成绩好的学生而言，影响不大,2019/11/13
9757,305,上海电动自行车能上中环吗,8.176099,10108,0,电动汽车制造商特斯拉将为马斯克旗下的隧道挖掘公司“无聊公司”（Boring Company）生产12辆电动巴士，每辆电动巴士可容纳至少12人及其行李,2020/6/8
9758,305,上海电动自行车能上中环吗,8.167869,3257,0,加州出台美国首例“基因魔剪”法案：不要自行改变你的DNA,2019/8/14
9759,305,上海电动自行车能上中环吗,7.997961,1075,0,杭州城市大脑数清了城里的实时通行车辆，治堵有了新思路,2019/5/8
9760,305,上海电动自行车能上中环吗,7.997961,15292,0,他为节省时间并抢接下一单，更改行车路线,2021/3/4
9761,306,近期美国新冠疫情怎样,16.860147,17900,1,近期，美国新冠新增确诊再次突破十万,2021/8/12
9762,306,近期美国新冠疫情怎样,14.192509,8849,1,美国CDC主任：美国已接近新冠疫情高峰，社会隔离措施有效,2020/4/14
9763,306,近期美国新冠疫情怎样,13.679403,11272,1,新冠疫情致美国超3600家企业申请破产保护，冲击美国经济,2020/7/30
9764,306,近期美国新冠疫情怎样,13.091459,8347,1,新冠疫情影响美国总统大选初选，至少13州延后投票,2020/3/24
9765,306,近期美国新冠疫情怎样,12.582085,10962,0,而此前，新冠疫情信息均上报至美国疾病控制和预防中心(CDC),2020/7/17
9766,306,近期美国新冠疫情怎样,12.341978,11076,1,当地时间20日，美国新冠疫情持续恶化，已有28州发布强制口罩令,2020/7/22
9767,306,近期美国新冠疫情怎样,12.210598,9338,0,5月4日，新冠肺炎疫情国际认捐大会：各国领导人承诺提供81亿美元对抗疫情，但美国缺席,2020/5/6
9768,306,近期美国新冠疫情怎样,12.039494,17768,0,8月3日，中国篮球协会：近期，新冠疫情形势日趋严重，为确保参赛人员安全和健康，决定自即日起暂停NBL联赛,2021/8/4
9769,306,近期美国新冠疫情怎样,12.035528,9948,0,近来，意大利医学界：近期化验样本显示，新冠病毒毒性正在减弱,2020/6/2
9770,306,近期美国新冠疫情怎样,11.740454,8396,0,法国因新冠肺炎疫情从伊拉克撤军,2020/3/26
9771,306,近期美国新冠疫情怎样,11.673664,8582,0,美国食药监局批准首例新冠病毒抗体检测：有助于研究病人愈后免疫情况,2020/4/3
9772,306,近期美国新冠疫情怎样,11.673664,9522,1,当地时间5月12日，美国因新冠肺炎疫情宣布“国家紧急状态”满60天,2020/5/14
9773,306,近期美国新冠疫情怎样,11.476042,9793,0,新冠疫情在非洲没有出现大规模暴发,2020/5/26
9774,306,近期美国新冠疫情怎样,11.476042,8026,0,世卫组织：中国新冠肺炎疫情正在结束,2020/3/10
9775,306,近期美国新冠疫情怎样,11.466691,8301,1,纽约市长：纽约已成美国新冠疫情震中，确诊占全美近三分之一,2020/3/22
9776,306,近期美国新冠疫情怎样,11.466691,7952,1,美国马里兰州宣布因新冠疫情进入紧急状态，系全美第四个州,2020/3/7
9777,306,近期美国新冠疫情怎样,11.42137,12550,1,美国纽约市官员：受新冠疫情影响，美国纽约时报广场跨年活动改线上举行，114年以来首次,2020/9/26
9778,306,近期美国新冠疫情怎样,11.408087,8031,0,不满新冠肺炎疫情新规，意大利多所监狱发生暴动事件,2020/3/10
9779,306,近期美国新冠疫情怎样,11.375803,9372,0,英国团队利用污水研究新冠肺炎疫情，或可预测第二波疫情高峰,2020/5/7
9780,306,近期美国新冠疫情怎样,11.375803,9496,0,MSCI构建新冠肺炎疫情因子：采用三种方法研究疫情影响,2020/5/13
9781,306,近期美国新冠疫情怎样,11.301616,10103,0,6月7日，抗击新冠疫情白皮书：中国新冠肺炎累计治愈率94.3%,2020/6/8
9782,306,近期美国新冠疫情怎样,11.26693,7744,0,当地时间2月26日，特朗普宣布由彭斯领导美国新冠病毒疫情防控工作,2020/2/27
9783,306,近期美国新冠疫情怎样,11.242738,9678,0,《科学》：美国普林斯顿大学研究表明，北半球夏季升高的气温不太可能会显著抑制新冠肺炎疫情蔓延，只有大多数人感染新冠病毒后，气候才可能会阻止疫情蔓延,2020/5/20
9784,306,近期美国新冠疫情怎样,11.223277,8064,0,世卫组织：新冠肺炎疫情可称为大流行,2020/3/12
9785,306,近期美国新冠疫情怎样,11.134026,10411,0,网坛名将迪米特罗夫感染新冠，近期曾同德约科维奇密切接触,2020/6/22
9786,306,近期美国新冠疫情怎样,10.981406,7553,0,鉴于新冠肺炎疫情扩大：天皇生日取消民众朝贺活动,2020/2/18
9787,306,近期美国新冠疫情怎样,10.929363,15657,0,3月25日，牛津-阿斯利康新冠疫苗有效率调降至76％，近期曾遭“停用”,2021/3/26
9788,306,近期美国新冠疫情怎样,10.780399,9083,0,当地时间23日，美国国土安全部官员揭示近期对新冠病毒的研究成果时表示，通过对新冠病毒的研究，发现紫外线或有助于杀灭病毒，高温和高湿也有助于杀毒,2020/4/24
9789,306,近期美国新冠疫情怎样,10.749742,9321,0,新冠疫情应对全球认捐会议已募集约74亿欧元,2020/5/5
9790,306,近期美国新冠疫情怎样,10.749742,9470,1,白宫疫情已经得到控制，全国新冠检测人数将逾千万,2020/5/12
9791,306,近期美国新冠疫情怎样,10.749742,17684,0,此前，受德尔塔变异毒株影响，以色列新冠疫情出现反弹,2021/7/31
9792,306,近期美国新冠疫情怎样,10.744961,16677,0,近期，两尊“新冠病毒女神”神像出现在印度南部哥印拜陀的一座印度教寺庙，这里的祭司每天向神像祈祷，以祈求疫情早日能被控制住,2021/5/31
9793,307,扬州疫情管控有没有漏洞,26.61269,17899,1,仍有感染者通过社会筛查发现，江苏省长：扬州管控还存在漏洞，疫情尚未见底后,2021/8/12
9794,307,扬州疫情管控有没有漏洞,17.821545,17858,1,近期，因隔离管控、检测点防疫不力致1人传染23人，扬州多人被问责,2021/8/9
9795,307,扬州疫情管控有没有漏洞,17.569859,17861,0,江苏省委书记：调集全省资源支持扬州疫情防控,2021/8/10
9796,307,扬州疫情管控有没有漏洞,16.073483,7043,0,1月23日，交通部发布紧急通知：做好进出武汉交通管控，全力防控疫情,2020/1/24
9797,307,扬州疫情管控有没有漏洞,15.865985,18130,0,扬州市新冠肺炎疫情防控工作指挥部：扬州各级各类学校暂缓开学返校，9月1日起中学启动线上教学,2021/8/26
9798,307,扬州疫情管控有没有漏洞,14.906712,9490,0,德国科学家警告民众小心第二波疫情，示威者要求政府放松管控,2020/5/12
9799,307,扬州疫情管控有没有漏洞,14.26852,7809,0,2月28日，交通运输部：形成环鄂交通管控隔离带，严格管控,2020/2/29
9800,307,扬州疫情管控有没有漏洞,14.184748,7393,0,湖北多地疫情防控升级，从“封城”到管控市民外出，其中黄冈、孝感累计确诊病例超两千，疫情仅次于武汉，也成为重灾区,2020/2/9
9801,307,扬州疫情管控有没有漏洞,13.534934,17640,0,一名从南京江宁去扬州的人员于7月27日晚被发现核酸呈阳性之后，7月28日上午，扬州紧急升级疫情防控措施，并在主城区启动大规模核酸检测,2021/7/29
9802,307,扬州疫情管控有没有漏洞,13.314288,1731,0,或进一步加强出口管控,2019/6/11
9803,307,扬州疫情管控有没有漏洞,13.134851,17861,0,江苏各地增派4050人支援扬州疫情处置工作,2021/8/10
9804,307,扬州疫情管控有没有漏洞,12.68681,7670,0,外媒称苹果将推迟低价iPhone发布时间，因疫情防控，富士康产能不足，具体时间还没有定论,2020/2/23
9805,307,扬州疫情管控有没有漏洞,12.471648,9202,0,西班牙计划6至8周内分阶段解除全国管控,2020/4/29
9806,307,扬州疫情管控有没有漏洞,12.21398,9757,0,致歉信称强化管控流程，排除和预防可能的隐患,2020/5/24
9807,307,扬州疫情管控有没有漏洞,11.729318,3168,0,工信部就骚扰电话管控不力问题约谈中国移动,2019/8/10
9808,307,扬州疫情管控有没有漏洞,11.50113,1604,0,国家发改委召开稀土行业专家座谈会，专家建议：加强出口管控,2019/6/5
9809,307,扬州疫情管控有没有漏洞,11.50113,7277,0,Facebook称将加强管控社交平台上有关新冠病毒的虚假信息,2020/2/4
9810,307,扬州疫情管控有没有漏洞,11.346129,18130,0,8月25日，江苏：南京全域低风险、扬州防疫进入收尾，不能再有疫情反复,2021/8/26
9811,307,扬州疫情管控有没有漏洞,11.24062,9793,0,新冠疫情在非洲没有出现大规模暴发,2020/5/26
9812,307,扬州疫情管控有没有漏洞,11.070392,5429,0,11月14日，公安部：严打网络迷奸犯罪，对违禁药品加强源头管控,2019/11/15
9813,307,扬州疫情管控有没有漏洞,10.87668,8178,0,疫情防控出现重要变化，严防境外输入,2020/3/17
9814,307,扬州疫情管控有没有漏洞,10.87668,18121,0,各地疫情防控部门：将严厉打击,2021/8/25
9815,307,扬州疫情管控有没有漏洞,10.8668995,17598,0,7月26日，南京：对所有小区严格管控，快递、外卖人员一律不得进入小区,2021/7/27
9816,307,扬州疫情管控有没有漏洞,10.481562,8770,0,当地时间4月10日，意大利新冠肺炎感染呈下降趋势，官方：得益于管控措施,2020/4/11
9817,307,扬州疫情管控有没有漏洞,10.3975525,7583,0,前日，公安部：疫情防控严禁过度、粗暴执法,2020/2/20
9818,307,扬州疫情管控有没有漏洞,10.298964,8527,0,3月30日，浙江：对所有无症状感染者严格按照确诊病例的管控要求执行,2020/3/31
9819,307,扬州疫情管控有没有漏洞,10.298964,11635,0,8月14日，国务院安委办察访硝酸铵等管控化学品，发现隐患350余项,2020/8/15
9820,307,扬州疫情管控有没有漏洞,10.173477,7343,0,邮政业累计承运寄递疫情防控物资七千余吨,2020/2/7
9821,307,扬州疫情管控有没有漏洞,10.173477,14481,0,因疫情防控，河北多条高速禁止上道、劝返车辆,2021/1/7
9822,307,扬州疫情管控有没有漏洞,10.133937,7093,0,民政部：暂不为疫情严重地区募集和转送与疫情防控无关物资,2020/1/27
9823,307,扬州疫情管控有没有漏洞,10.058475,16782,0,6月6日，广州市举行疫情防控发布会通报疫情防控相关工作情况：广大市民群众非必要不离穗、不出省,2021/6/7
9824,307,扬州疫情管控有没有漏洞,9.958857,6676,0,非洲猪瘟防控依然复杂严峻，已查实1起疫情举报,2020/1/9
9825,308,扬州第五轮核算检测结果怎么样,37.74813,17899,1,扬州第五轮核酸检测检出25例阳性，8月11日启动第六轮大规模检测,2021/8/12
9826,308,扬州第五轮核算检测结果怎么样,35.00045,17889,1,8月10日，扬州通报：第五轮核酸检测采样159.44万人已检出阳性14例,2021/8/11
9827,308,扬州第五轮核算检测结果怎么样,31.094574,17833,0,南京部分区域将开展第六轮核酸检测，较第五轮范围或缩小,2021/8/8
9828,308,扬州第五轮核算检测结果怎么样,29.881819,17779,0,8月4日，​​​​​​​南京多区通告：在部分区域开展第五轮核酸检测,2021/8/5
9829,308,扬州第五轮核算检测结果怎么样,27.34111,13329,0,教育部拟启动第五轮学科评估：破除“五唯”顽疾，强调师德师风,2020/11/4
9830,308,扬州第五轮核算检测结果怎么样,24.20227,14746,0,《今日印度》：印度首都新德里地区1月份进行的第五轮针对新冠病毒的血清抗体检测显示，首都新德里平均每2人中就有1人检测结果呈阳性，表明他们曾感染过病毒,2021/1/26
9831,308,扬州第五轮核算检测结果怎么样,23.94931,9597,0,截至16日下午，35个机关单位的进驻完成，十九届中央第五轮巡视全面展开,2020/5/17
9832,308,扬州第五轮核算检测结果怎么样,23.129162,11375,0,在实际控制线上的中印军方指挥官周日进行第五轮判，以缓解紧张局势,2020/8/4
9833,308,扬州第五轮核算检测结果怎么样,22.26826,11747,0,教育部披露学科第五轮评估最新信息：不设人才“帽子”指标，破“唯论文、唯帽子、唯职称、唯学历、唯奖项”五唯,2020/8/20
9834,308,扬州第五轮核算检测结果怎么样,18.53734,17834,0,8月7日，扬州第三轮全员核酸检测筛出13例阳性，已启动第四轮检测,2021/8/8
9835,308,扬州第五轮核算检测结果怎么样,16.557358,17922,0,8月12日中午，扬州大规模核酸检测：16天7轮采样，现场组织日趋规范,2021/8/13
9836,308,扬州第五轮核算检测结果怎么样,14.782697,15127,0,登中国影史票房第五,2021/2/22
9837,308,扬州第五轮核算检测结果怎么样,13.268278,2353,0,海南五指山市黄花梨遭滥伐，林业站不管还怼记者：怎么是我的职责,2019/7/6
9838,308,扬州第五轮核算检测结果怎么样,13.246383,77,0,只粉条检测不合格，另17样品没问题,2019/3/18
9839,308,扬州第五轮核算检测结果怎么样,12.9115505,1779,0,这是小米集团6月以来的第五次回购,2019/6/13
9840,308,扬州第五轮核算检测结果怎么样,12.7686405,3521,0,8月25日，澳门特区第五任行政长官选举，贺一诚以392票高票当选澳门特别行政区第五任行政长官,2019/8/26
9841,308,扬州第五轮核算检测结果怎么样,12.50318,9229,0,俄总理病毒检测结果呈阳性,2020/5/1
9842,308,扬州第五轮核算检测结果怎么样,12.438633,5604,0,国家统计局依据核算制度和第四次全国经济普查结果，对2018年GDP进行了修订：2018年GDP为919281亿元，比初步核算数增加18972亿元，增幅为2.1%,2019/11/23
9843,308,扬州第五轮核算检测结果怎么样,12.388836,6618,0,伊朗欲减少履行伊核协议第五阶段的具体措施,2020/1/6
9844,308,扬州第五轮核算检测结果怎么样,11.963388,11781,0,印度首都新德里地区8月初进行的第二轮针对新冠病毒的血清抗体检测显示，被检测者中有29.1%的人结果呈阳性，表明他们曾感染过病毒并已康复,2020/8/22
9845,308,扬州第五轮核算检测结果怎么样,11.906801,6044,0,内地与香港就避免双重征税安排签订的第五议定书已生效,2019/12/12
9846,308,扬州第五轮核算检测结果怎么样,11.906801,7361,0,诊疗方案修订到第五版，充分发挥中医药优势,2020/2/8
9847,308,扬州第五轮核算检测结果怎么样,11.6719675,12162,0,世界运行速度最高检测列车首次试跑江苏连淮扬镇铁路扬州段,2020/9/8
9848,308,扬州第五轮核算检测结果怎么样,11.460869,243,0,国内成品油价格本周四或将迎来年内第五次上调,2019/3/26
9849,308,扬州第五轮核算检测结果怎么样,11.460869,5641,0,近日，第五届中国（成都）国际科幻大会上，刘慈欣入选“银河科幻名人堂”,2019/11/24
9850,308,扬州第五轮核算检测结果怎么样,11.460869,6609,0,澳门经济财政司司长：去年博彩毛收入为近20年来第五高,2020/1/6
9851,308,扬州第五轮核算检测结果怎么样,11.457418,17858,0,近期，因隔离管控、检测点防疫不力致1人传染23人，扬州多人被问责,2021/8/9
9852,308,扬州第五轮核算检测结果怎么样,11.155912,8400,0,西班牙副首相卡尔沃新冠病毒检测结果呈阳性,2020/3/26
9853,308,扬州第五轮核算检测结果怎么样,11.155912,9728,0,武汉集中核酸检测结果5月22日起正式查询,2020/5/22
9854,308,扬州第五轮核算检测结果怎么样,11.047134,1490,0,这是美国总统特朗普就任后，美国财政部第五次作出这一认定,2019/5/30
9855,308,扬州第五轮核算检测结果怎么样,11.047134,1153,0,嫦娥四号着陆器、巡视器完成第五月昼工作，今日进入月夜休眠,2019/5/12
9856,308,扬州第五轮核算检测结果怎么样,11.047134,13288,0,当地时间30日，塔吉克斯坦总统拉赫蒙宣誓就职，实现第五次连任,2020/10/31
9857,309,近年国产机械销量如何,19.767149,17898,1,今年以来，国产机械全球热销：国产工程机械厂商异常忙碌，从生产车间到销售渠道，经常处于满负荷状态，有企业仅用半年便完成了2019年一年的销量,2021/8/12
9858,309,近年国产机械销量如何,12.290903,2047,0,近年，随着麻辣烫、麻辣香锅受到韩国消费者的追捧，被称为“麻辣伴侣”的中国品牌啤酒销量在韩国也大幅增加,2019/6/24
9859,309,近年国产机械销量如何,9.70356,11959,0,华为手机销量下滑6.8%，三星手机销量下滑27.1%,2020/8/30
9860,309,近年国产机械销量如何,9.6955595,8984,0,村干部：正调查孩子如何进入,2020/4/20
9861,309,近年国产机械销量如何,9.175087,17781,0,近年来，我国高温强降水等极端事件增多增强,2021/8/5
9862,309,近年国产机械销量如何,8.750193,18163,0,上海销量位居全国第一,2021/8/27
9863,309,近年国产机械销量如何,8.729127,3212,0,使用触屏操作不当导致撞船，美海军拟改用机械控制,2019/8/12
9864,309,近年国产机械销量如何,8.672865,1907,0,被告冷血短信曝光：“我不在乎人们将来如何记住我”,2019/6/19
9865,309,近年国产机械销量如何,8.672865,14992,0,目前资料无法确定新冠病毒如何传入华南海鲜市场,2021/2/10
9866,309,近年国产机械销量如何,8.634485,3996,0,《Nature Machine Intelligence》的封面：瑞士洛桑联邦理工学院的研究人员开发出了一种全新的机械臂控制方法，意念+AI算法=灵活、稳健机械手,2019/9/15
9867,309,近年国产机械销量如何,8.617918,16628,0,江苏南通、扬州先后官宣：近年来首次出现人口净流入,2021/5/28
9868,309,近年国产机械销量如何,8.493681,9457,0,《Nature Human Behaviour》上人类行为：社交网络如何塑造我们的感知偏差,2020/5/11
9869,309,近年国产机械销量如何,8.282604,1244,0,5月14日，太阳活动引发近年最强地磁暴，或增加卫星脱轨风险,2019/5/16
9870,309,近年国产机械销量如何,8.282604,6302,0,借用比特币矿机盗电，成为近年来新型的窃电犯罪手段,2019/12/23
9871,309,近年国产机械销量如何,8.219666,3317,0,日研究团队发明机械仿生“人尾”，可帮助病患或老人保持平衡,2019/8/17
9872,309,近年国产机械销量如何,8.219666,17392,0,巴基斯坦外交部：中企班车爆炸因机械故障致气体泄漏引发,2021/7/15
9873,309,近年国产机械销量如何,8.156644,7299,0,《自然》刊发中国论文：全球最早公布的新冠序列如何在上海破译,2020/2/5
9874,309,近年国产机械销量如何,8.145369,3804,0,新能源汽车销量达逆势增长49.6%,2019/9/7
9875,309,近年国产机械销量如何,8.062807,10961,0,今日，MIT开发出带触觉柔性机械手，能灵活操作电线等可变形物体,2020/7/17
9876,309,近年国产机械销量如何,7.997961,4662,0,超两万技术人员如何减少重复造轮子：腾讯推进内部开源协同,2019/10/13
9877,309,近年国产机械销量如何,7.997961,7623,0,《自然·能源》同时发七篇文章，探讨极端天气事件如何影响能源系统,2020/2/21
9878,309,近年国产机械销量如何,7.983467,6600,0,国产特斯拉Model 3降到30万以内后，兴业证券预估，国产Model 3具备27%-34%的降价空间,2020/1/5
9879,309,近年国产机械销量如何,7.9724064,3467,0,近年来，德国、法国、荷兰、挪威、英国、印度等国家相继提出禁售燃油汽车时间表,2019/8/23
9880,309,近年国产机械销量如何,7.9118233,13562,0,《自然·通讯》：我国研制出有望替代塑料的仿生新材料，具备更好机械与热性能,2020/11/15
9881,309,近年国产机械销量如何,7.845334,9020,0,《科学》：美国新发现引力波可研究黑洞如何配对，有望揭示更多奇特并和事件,2020/4/22
9882,309,近年国产机械销量如何,7.845334,9596,0,1传28，舒兰疫情传染链继续延长，源头洗衣工如何被传染仍在调查,2020/5/17
9883,309,近年国产机械销量如何,7.845334,13419,0,近日，杭州女生研究如何让大闸蟹膏更厚，获世界顶尖科学家大会颁奖,2020/11/8
9884,309,近年国产机械销量如何,7.766391,4799,0,最高法：“刑事审判不能对民意无动于衷，搞机械司法，也不能被舆论所左右，搞舆论审判”,2019/10/19
9885,309,近年国产机械销量如何,7.766391,15087,0,日前，最高法：涉正当防卫等六类案件应强化释法说理，不能机械裁判,2021/2/19
9886,309,近年国产机械销量如何,7.707748,17878,0,国产混打模式“加强针”临床试验获批，两款国产疫苗联手——“第三代疫苗”与“经典疫苗”联手,2021/8/11
9887,309,近年国产机械销量如何,7.698423,14201,0,近日，年度国际物理奥赛中国队包揽前五，北大学子揭秘金牌如何炼成,2020/12/19
9888,309,近年国产机械销量如何,7.6966214,1763,0,中汽协：5月国内汽车销量同比下降16.4%，至191万辆，其中乘用车销量156.1万辆，同比下降17.4,2019/6/13
9889,310,近年有没有间谍在我国国内行动,14.461191,12871,1,近期，国家安全机关组织实施“迅雷-2020”专项行动，破获数百起台湾间谍窃密案,2020/10/12
9890,310,近年有没有间谍在我国国内行动,14.425578,17781,0,近年来，我国高温强降水等极端事件增多增强,2021/8/5
9891,310,近年有没有间谍在我国国内行动,10.410812,1346,0,华为驻欧盟代表：公司准备与欧洲成员国的政府、客户“签署无间谍协议”，保证其电信技术不被用于间谍活动,2019/5/22
9892,310,近年有没有间谍在我国国内行动,10.260618,6109,0,今年有望交付36万辆汽车,2019/12/15
9893,310,近年有没有间谍在我国国内行动,9.912109,11682,0,美国商务部长罗斯接受媒体采访称，美国忙着处理TikTok的事情，没有对阿里巴巴采取任何正式行动,2020/8/18
9894,310,近年有没有间谍在我国国内行动,9.84358,9793,0,新冠疫情在非洲没有出现大规模暴发,2020/5/26
9895,310,近年有没有间谍在我国国内行动,9.84358,14018,0,袭击发生时“没有恐怖分子在现场”,2020/12/8
9896,310,近年有没有间谍在我国国内行动,9.664563,2009,0,伊朗处决一名国防部前雇员，罪名为“美国间谍”,2019/6/23
9897,310,近年有没有间谍在我国国内行动,9.439562,12679,0,硕士研究生2020年已扩招了18.9万人，这一数字2021年继续扩大：国内多所高校明年有望实现硕士研究生千人扩招,2020/10/1
9898,310,近年有没有间谍在我国国内行动,9.394781,10978,0,企业持续复工复产，下半年有信心保持就业形势,2020/7/17
9899,310,近年有没有间谍在我国国内行动,9.281064,2061,0,伊朗外长：另一架美国“间谍”无人机也曾入侵伊朗领空,2019/6/25
9900,310,近年有没有间谍在我国国内行动,9.030095,15183,0,沃尔沃CEO：没有吉利，沃尔沃走不到今日在中国的市场地位,2021/2/25
9901,310,近年有没有间谍在我国国内行动,8.967829,2047,0,近年，随着麻辣烫、麻辣香锅受到韩国消费者的追捧，被称为“麻辣伴侣”的中国品牌啤酒销量在韩国也大幅增加,2019/6/24
9902,310,近年有没有间谍在我国国内行动,8.847307,4349,0,美财政部：当前没有阻止中国企业在美上市计划,2019/9/30
9903,310,近年有没有间谍在我国国内行动,8.847307,7021,0,爱立信CEO：在5G方面，没有一家企业比爱立信领先,2020/1/23
9904,310,近年有没有间谍在我国国内行动,8.83559,9182,0,首个国产13价肺炎疫苗上市，上半年有能力供应100万支,2020/4/29
9905,310,近年有没有间谍在我国国内行动,8.83559,6919,0,多数省份2020年GDP目标较去年有所下调，天津目标则逆势上调,2020/1/19
9906,310,近年有没有间谍在我国国内行动,8.671773,13187,0,字节跳动回应：在考虑部分业务上市计划，但还没有最后确定,2020/10/27
9907,310,近年有没有间谍在我国国内行动,8.617918,16628,0,江苏南通、扬州先后官宣：近年来首次出现人口净流入,2021/5/28
9908,310,近年有没有间谍在我国国内行动,8.40435,2654,0,在性侵丑闻发生后，其主演的《纸牌屋》也在2018年播出了没有其出演的最终季,2019/7/19
9909,310,近年有没有间谍在我国国内行动,8.376243,7887,0,G7财长及央行行长声明：准备在必要时采取行动防止经济下行,2020/3/4
9910,310,近年有没有间谍在我国国内行动,8.293832,1881,0,6月17日，屠呦呦团队针对近年来青蒿素出现的“抗药性”难题和以及治疗红斑狼疮临床试验结果，在各方面取得新进展和新突破，并提出切实可行治疗方案，获得世界卫生组织和国内外权威专家的高度认可,2019/6/18
9911,310,近年有没有间谍在我国国内行动,8.282604,1244,0,5月14日，太阳活动引发近年最强地磁暴，或增加卫星脱轨风险,2019/5/16
9912,310,近年有没有间谍在我国国内行动,8.282604,6302,0,借用比特币矿机盗电，成为近年来新型的窃电犯罪手段,2019/12/23
9913,310,近年有没有间谍在我国国内行动,8.256189,8853,0,当地时间14日，特朗普在白宫宣布美国将暂停资助世界卫生组织，他指责世界卫生组织没有及时分享疫情信息，没有及时提供防疫政策建议，没有及时宣布“全球大流行”等,2020/4/15
9914,310,近年有没有间谍在我国国内行动,8.086788,9711,0,其中，高精度惯性传感技术在轨测试结果，比国内现有水平提高了两个数量级以上，标志着我国成为世界第二个掌握高精度惯性基准技术的国家,2020/5/22
9915,310,近年有没有间谍在我国国内行动,8.083101,704,0,这台手机将于4月26日在美国开卖，将于5月3日在国内开卖,2019/4/19
